id,graphic card type,communications,resolution (px),CPU cores,RAM size,operating system,drive type,input devices,multimedia,RAM type,CPU clock speed (GHz),CPU model,state,drive memory size (GB),warranty,screen size,buynow_price
334,integrated graphics,"['bluetooth', 'lan 10/100 mbps']",1920 x 1080,2,12 gb,['no system'],ssd,"['keyboard', 'touchpad']","['SD card reader', 'camera', 'microphone']",ddr4,2.0,intel core i3,new,240.0,producer warranty,"15"" - 15.9""",3056.0
695,dedicated graphics,"['bluetooth', 'lan 10/100/1000 mbps', 'modem 4g (lte)']",1920 x 1080,2,8 gb,['windows 10 professional'],ssd,"['keyboard', 'touchpad']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3,2.5,intel core i7,new,256.0,seller warranty,"14"" - 14.9""",6366.15
4834,integrated graphics,"['lan 10/100 mbps', 'nfc (near field communication)']",1920 x 1080,2,8 gb,['windows 10 professional'],ssd,"['keyboard', 'touchpad']","['SD card reader', 'camera', 'speakers']",ddr4,2.5,intel core i5,new,480.0,producer warranty,"15"" - 15.9""",3649.0
10979,dedicated graphics,"['bluetooth', 'lan 10/100/1000 mbps']",1920 x 1080,4,32 gb,['windows 10 home'],ssd + hdd,"['keyboard', 'touchpad', 'illuminated keyboard', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.5,intel core i5,new,1250.0,producer warranty,"15"" - 15.9""",5099.0
4891,dedicated graphics,"['bluetooth', 'lan 10/100/1000 mbps']",1920 x 1080,4,8 gb,['no system'],ssd,"['keyboard', 'touchpad', 'illuminated keyboard', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.8,intel core i7,new,240.0,producer warranty,"15"" - 15.9""",3899.0
2950,integrated graphics,"['bluetooth', 'lan 10/100/1000 mbps']",1366 x 768,2,4 gb,['no system'],hdd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.3,intel core i3,new,500.0,producer warranty,"15"" - 15.9""",1749.0
2522,dedicated graphics,,1920 x 1080,2,,,ssd + hdd,,,,,intel core i7,new,,producer warranty,"15"" - 15.9""",5299.0
9971,,"['bluetooth', 'lan 10/100 mbps', 'nfc (near field communication)']",1920 x 1080,2,4 gb,['windows 10 home'],hdd,,['SD card reader'],ddr4,2.5,amd a6,new,1000.0,producer warranty,"15"" - 15.9""",1599.0
8085,dedicated graphics,"['bluetooth', 'lan 10/100/1000 mbps', 'lan 10/100 mbps', 'intel wireless display (widi)', 'nfc (near field communication)', 'modem 3g (wwan)']",1920 x 1080,4,16 gb,['no system'],ssd,"['keyboard', 'touchpad', 'illuminated keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.8,intel core i7,new,480.0,producer warranty,"15"" - 15.9""",6363.0
5463,dedicated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps', 'gps']",1920 x 1080,4,8 gb,['windows 10 home'],hdd,"['keyboard', 'touchpad', 'illuminated keyboard', 'numeric keyboard']","['SD card reader', 'speakers']",ddr4,2.8,intel core i7,new,1000.0,producer warranty,"15"" - 15.9""",4249.0
1423,dedicated graphics,"['bluetooth', 'lan 10/100 mbps']",1920 x 1080,2,4 gb,['windows 10 home'],ssd,"['keyboard', 'touchpad']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.0,intel core i3,new,480.0,producer warranty,"15"" - 15.9""",2619.0
11037,,"['wi-fi 802.11 a/b/g/n/ac', 'bluetooth', 'lan 10/100 mbps']",1366 x 768,4,8 gb,['windows 10 home'],hdd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3,2.0,amd a6,new,500.0,producer warranty,"15"" - 15.9""",1699.0
2495,,,,2,,,,,,,,,new,,producer warranty,,2499.0
6168,dedicated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps']",1920 x 1080,4,16 gb,['no system'],ssd + hdd,"['keyboard', 'touchpad', 'illuminated keyboard', 'numeric keyboard']","['camera', 'speakers', 'microphone']",ddr4,2.8,intel core i7,new,256.0,producer warranty,"15"" - 15.9""",5529.0
6195,dedicated graphics,"['nfc (near field communication)', 'gps']",1920 x 1080,2,8 gb,['windows 10 home'],ssd,['touchpad'],"['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.5,intel core i5,new,256.0,producer warranty,"15"" - 15.9""",3799.0
8641,integrated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps', 'lan 10/100 mbps']",1366 x 768,4,4 gb,['windows 10 home'],hdd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3,2.66,intel pentium quad-core ,new,500.0,seller warranty,"15"" - 15.9""",1299.0
10920,dedicated graphics,"['bluetooth', 'lan 10/100 mbps']",1366 x 768,2,8 gb,['windows 10 home'],hdd,"['keyboard', 'touchpad']","['SD card reader', 'camera', 'speakers']",ddr3,2.6,intel core i5,new,1000.0,producer warranty,"15"" - 15.9""",3409.0
4163,integrated graphics,"['bluetooth', 'lan 10/100/1000 mbps', 'lan 10/100 mbps', 'intel wireless display (widi)', 'nfc (near field communication)', 'modem 3g (wwan)']",1366 x 768,2,4 gb,['windows 10 home'],ssd,"['keyboard', 'touchpad']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.0,intel core i3,new,240.0,producer warranty,"15"" - 15.9""",2049.0
3179,dedicated graphics,"['bluetooth', 'lan 10/100/1000 mbps', 'lan 10/100 mbps', 'intel wireless display (widi)', 'nfc (near field communication)', 'modem 3g (wwan)']",1920 x 1080,4,12 gb,['no system'],ssd + hdd,"['keyboard', 'touchpad', 'illuminated keyboard', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.8,intel core i7,new,1128.0,producer warranty,"15"" - 15.9""",5238.0
6586,dedicated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps']",1920 x 1080,4,8 gb,['no system'],ssd,"['keyboard', 'touchpad', 'illuminated keyboard', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.6,intel core i7,new,256.0,producer warranty,"17"" - 17.9""",3733.0
2064,integrated graphics,['wi-fi'],1920 x 1080,2,8 gb,"['windows 10 home', 'other']",ssd,"['keyboard', 'touchpad']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3,2.7,intel core i7,new,512.0,producer warranty,"13"" - 13.9""",2599.0
5271,dedicated graphics,"['bluetooth', 'lan 10/100/1000 mbps']",1366 x 768,2,8 gb,['windows 10 professional'],ssd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.7,intel core i7,new,240.0,producer warranty,"15"" - 15.9""",2999.0
27,integrated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps']",1920 x 1080,2,8 gb,['windows 10 professional'],ssd,"['keyboard', 'touchpad']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.4,intel core i5,new,128.0,producer warranty,"14"" - 14.9""",4360.0
6329,dedicated graphics,"['wi-fi', 'bluetooth']",1920 x 1080,2,8 gb,['no system'],ssd,"['keyboard', 'touchpad', 'illuminated keyboard', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.5,intel core i5,new,128.0,producer warranty,"15"" - 15.9""",2695.0
2115,integrated graphics,,1366 x 768,2,,,hdd,,,,,intel core i5,new,,seller warranty,"14"" - 14.9""",1200.0
5589,dedicated graphics,"['bluetooth', 'lan 10/100 mbps']",1920 x 1080,4,8 gb,['no system'],hdd,"['keyboard', 'touchpad', 'illuminated keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.8,intel core i7,new,1000.0,producer warranty,"15"" - 15.9""",4731.0
3405,integrated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps']",1366 x 768,2,4 gb,['windows 10 professional'],ssd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3l,2.1,,new,480.0,producer warranty,"15"" - 15.9""",2299.01
8194,integrated graphics,"['wi-fi', 'bluetooth', 'lan 10/100 mbps']",1366 x 768,2,4 gb,['windows 10 home'],hdd,"['keyboard', 'touchpad']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3,1.4,intel core i3,new,1000.0,seller warranty,"13"" - 13.9""",1349.0
680,integrated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps', 'lan 10/100 mbps']",1366 x 768,2,8 gb,"['windows 7 professional 64-bit', 'windows 8.1 professional 64-bit', 'windows 10 professional']",ssd,"['keyboard', 'touchpad']","['SD card reader', 'camera', 'speakers', 'microphone']",,,intel core i7,new,256.0,producer warranty,"12"" - 12.9""",3990.0
187,dedicated graphics,['nfc (near field communication)'],1920 x 1080,2,4 gb,['windows 10 home'],hdd,['touchpad'],"['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.4,intel core i3,new,1000.0,producer warranty,"14"" - 14.9""",2659.0
10696,dedicated graphics,"['bluetooth', 'lan 10/100 mbps']",1920 x 1080,4,8 gb,['no system'],ssd + hdd,"['keyboard', 'touchpad', 'illuminated keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.8,intel core i7,new,1512.0,producer warranty,"15"" - 15.9""",5771.0
3528,dedicated graphics,['bluetooth'],1920 x 1080,2,8 gb,['windows 10 home'],ssd,"['keyboard', 'touchpad', 'illuminated keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3l,2.5,intel core i7,new,256.0,producer warranty,"14"" - 14.9""",3599.0
6683,integrated graphics,"['bluetooth', 'lan 10/100 mbps']",1366 x 768,4,4 gb,['windows 10 home'],hdd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3,1.6,intel pentium quad-core ,new,1000.0,producer warranty,"15"" - 15.9""",1392.0
1031,integrated graphics,['bluetooth'],3840 x 2160,2,8 gb,['windows 10 home'],ssd,"['keyboard', 'touchpad', 'illuminated keyboard']","['camera', 'microphone']",ddr4,2.7,intel core i7,new,256.0,producer warranty,"13"" - 13.9""",5699.0
2593,dedicated graphics,"['wi-fi 802.11 b/g/n/ac', 'bluetooth', 'lan 10/100/1000 mbps']",1920 x 1280,2,16 gb,['windows 10 professional'],ssd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'microphone']",ddr4,2.7,intel core i7,new,256.0,producer warranty,"15"" - 15.9""",5499.99
5673,dedicated graphics,"['bluetooth', 'lan 10/100/1000 mbps']",1920 x 1080,4,16 gb,['no system'],hdd,"['keyboard', 'touchpad', 'illuminated keyboard', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.8,intel core i7,new,1000.0,producer warranty,"15"" - 15.9""",3999.0
1786,integrated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps']",1366 x 768,2,4 gb,['windows 10 home'],ssd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3,2.2,intel core i5,new,256.0,seller warranty,"15"" - 15.9""",2009.0
99,dedicated graphics,"['bluetooth', 'lan 10/100/1000 mbps', 'lan 10/100 mbps', 'intel wireless display (widi)', 'nfc (near field communication)', 'modem 3g (wwan)']",1920 x 1080,2,12 gb,['no system'],ssd,"['keyboard', 'touchpad']","['SD card reader', 'camera', 'microphone']",ddr4,2.4,intel core i3,new,128.0,producer warranty,"15"" - 15.9""",2299.0
5288,dedicated graphics,"['bluetooth', 'lan 10/100/1000 mbps']",1366 x 768,2,4 gb,['windows 10 home'],hdd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.3,intel core i5,new,500.0,producer warranty,"15"" - 15.9""",2149.0
10926,integrated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps']",1366 x 768,2,16 gb,['windows 10 home'],ssd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3,1.7000000000000002,intel core i5,new,256.0,seller warranty,"15"" - 15.9""",2359.0
2752,dedicated graphics,"['wi-fi 802.11 b/g/n/ac', 'bluetooth', 'lan 10/100/1000 mbps']",1920 x 1080,4,8 gb,['windows 10 home'],ssd + hdd,"['keyboard', 'touchpad', 'illuminated keyboard', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.5,intel core i5,new,1120.0,producer warranty,"15"" - 15.9""",3899.0
6969,dedicated graphics,,1920 x 1080,4,,,hdd,,,,,intel core i7,new,,producer warranty,"15"" - 15.9""",4999.0
11113,integrated graphics,['bluetooth'],1920 x 1080,2,4 gb,['windows 10 home'],ssd,"['keyboard', 'touchpad', 'illuminated keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.4,intel core i3,new,256.0,producer warranty,"14"" - 14.9""",2949.0
674,dedicated graphics,"['bluetooth', 'lan 10/100/1000 mbps', 'lan 10/100 mbps', 'intel wireless display (widi)', 'nfc (near field communication)', 'modem 3g (wwan)']",1920 x 1080,4,8 gb,['windows 10 professional'],ssd,"['keyboard', 'touchpad', 'illuminated keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.8,intel core i7,new,480.0,producer warranty,"15"" - 15.9""",6613.0
4755,integrated graphics,"['bluetooth', 'lan 10/100/1000 mbps']",1920 x 1080,2,8 gb,['windows 10 home'],ssd + hdd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.4,intel core i3,new,1240.0,producer warranty,"15"" - 15.9""",2599.0
1590,dedicated graphics,"['bluetooth', 'lan 10/100/1000 mbps']",1920 x 1080,4,16 gb,['no system'],ssd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.6,intel core i7,new,512.0,producer warranty,"15"" - 15.9""",4357.0
6480,dedicated graphics,"['nfc (near field communication)', 'gps']",1600 x 900,2,8 gb,['windows 10 home'],ssd,['touchpad'],"['SD card reader', 'camera', 'speakers', 'microphone']",ddr3l,2.3,intel core i3,new,120.0,producer warranty,"17"" - 17.9""",3099.0
4425,integrated graphics,,,4,2 gb,['windows 10 home'],,,,,,other CPU,new,,producer warranty,"11.9"" and less",799.0
621,,,,not applicable,,,,,,,,,new,,producer warranty,,3078.9
3795,dedicated graphics,"['bluetooth', 'lan 10/100 mbps']",1920 x 1080,4,8 gb,['windows 10 home'],ssd,"['keyboard', 'touchpad', 'illuminated keyboard']","['camera', 'speakers', 'microphone']",ddr4,2.5,intel core i5,new,500.0,producer warranty,"15"" - 15.9""",6949.0
10117,dedicated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps']",1920 x 1080,2,8 gb,['no system'],ssd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.3,intel core i5,new,240.0,producer warranty,"15"" - 15.9""",2599.0
227,integrated graphics,"['bluetooth', 'lan 10/100/1000 mbps', 'lan 10/100 mbps', 'intel wireless display (widi)', 'nfc (near field communication)', 'modem 3g (wwan)']",1920 x 1080,2,8 gb,['no system'],hdd,"['keyboard', 'touchpad']","['SD card reader', 'camera', 'microphone']",ddr4,2.4,intel core i3,new,1000.0,producer warranty,"15"" - 15.9""",1939.0
2278,dedicated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps']",1600 x 900,2,8 gb,['windows 10 home'],ssd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3,2.5,intel core i7,new,128.0,seller warranty,"17"" - 17.9""",2859.0
1613,integrated graphics,"['bluetooth', 'lan 10/100 mbps']",1366 x 768,2,4 gb,['windows 10 home'],hdd,"['keyboard', 'touchpad']","['SD card reader', 'camera', 'speakers']",ddr3,2.6,intel core i5,new,1000.0,producer warranty,"15"" - 15.9""",2699.0
2754,dedicated graphics,"['bluetooth', 'lan 10/100 mbps']",3840 x 2160,4,8 gb,['windows 10 home'],hdd,"['keyboard', 'touchpad', 'illuminated keyboard']","['camera', 'speakers', 'microphone']",ddr4,2.8,intel core i7,new,240.0,producer warranty,"15"" - 15.9""",6159.0
4477,integrated graphics,"['bluetooth', 'lan 10/100/1000 mbps']",1920 x 1080,4,16 gb,"['windows 10 home', 'other']",ssd,"['keyboard', 'touchpad', 'illuminated keyboard', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3l,2.5,intel core i7,new,512.0,producer warranty,"17"" - 17.9""",2999.0
5964,dedicated graphics,,1600 x 900,2,8 gb,['windows 10 home'],hdd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers']",,2.5,intel core i7,new,1000.0,producer warranty,"17"" - 17.9""",2499.0
7664,dedicated graphics,"['nfc (near field communication)', 'modem 3g (wwan)']",1366 x 768,2,4 gb,['windows 10 home'],hdd,['touchpad'],"['SD card reader', 'camera', 'speakers', 'microphone']",ddr3l,2.6,intel core i5,new,1000.0,producer warranty,"15"" - 15.9""",2175.0
5330,dedicated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps']",1600 x 900,2,8 gb,['windows 10 home'],hdd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3,2.5,intel core i7,new,500.0,seller warranty,"17"" - 17.9""",2709.0
5526,dedicated graphics,"['bluetooth', 'lan 10/100 mbps']",1920 x 1080,4,12 gb,['no system'],hdd,"['keyboard', 'touchpad', 'illuminated keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.6,intel core i7,new,1000.0,producer warranty,"17"" - 17.9""",3849.0
757,dedicated graphics,"['bluetooth', 'lan 10/100 mbps', 'intel wireless display (widi)', 'nfc (near field communication)']",1920 x 1080,4,32 gb,['windows 10 home'],ssd,"['keyboard', 'touchpad', 'illuminated keyboard']","['SD card reader', 'camera', 'speakers']",ddr4,2.8,intel core i7,new,480.0,producer warranty,"15"" - 15.9""",7524.0
4869,integrated graphics,"['wi-fi 802.11 b/g/n', 'bluetooth', 'lan 10/100/1000 mbps']",1920 x 1080,2,4 gb,,hybrid,"['keyboard', 'touchpad']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3l,2.3,intel core i3,new,,producer warranty,"13"" - 13.9""",2287.0
3687,integrated graphics,"['bluetooth', 'lan 10/100/1000 mbps']",1366 x 768,4,8 gb,['windows 10 home'],hdd,"['keyboard', 'touchpad', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr3,1.1,intel pentium quad-core ,new,1000.0,producer warranty,"15"" - 15.9""",1828.74
6843,dedicated graphics,"['bluetooth', 'lan 10/100/1000 mbps', 'lan 10/100 mbps', 'intel wireless display (widi)', 'nfc (near field communication)', 'modem 3g (wwan)']",1920 x 1080,4,12 gb,['windows 10 professional'],ssd + hdd,"['keyboard', 'touchpad', 'illuminated keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.8,intel core i7,new,1128.0,producer warranty,"15"" - 15.9""",6613.0
2407,dedicated graphics,"['bluetooth', 'lan 10/100/1000 mbps', 'lan 10/100 mbps', 'intel wireless display (widi)', 'nfc (near field communication)', 'modem 3g (wwan)']",1920 x 1080,4,12 gb,['windows 10 professional'],ssd,"['keyboard', 'touchpad', 'illuminated keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.8,intel core i7,new,960.0,producer warranty,"15"" - 15.9""",7738.0
5494,dedicated graphics,"['wi-fi', 'bluetooth']",1920 x 1080,4,16 gb,['windows 10 home'],ssd,"['keyboard', 'touchpad', 'illuminated keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,1.6,intel core i5,new,256.0,producer warranty,"14"" - 14.9""",4299.0
3753,dedicated graphics,"['wi-fi', 'bluetooth', 'lan 10/100/1000 mbps']",1920 x 1080,4,8 gb,['windows 10 home'],ssd,"['keyboard', 'touchpad', 'illuminated keyboard', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.5,intel core i5,new,128.0,producer warranty,"15"" - 15.9""",3699.0
4631,integrated graphics,"['bluetooth', 'lan 10/100 mbps']",1920 x 1080,2,12 gb,['windows 10 home'],ssd,"['keyboard', 'touchpad']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.0,intel core i3,new,480.0,producer warranty,"15"" - 15.9""",2779.0
1044,,,,2,4 gb,['other'],ssd,,,,,,new,480.0,seller warranty,"15"" - 15.9""",3299.0
11150,dedicated graphics,,1920 x 1080,4,16 gb,['windows 10 home'],ssd + hdd,"['keyboard', 'touchpad', 'illuminated keyboard', 'numeric keyboard']","['SD card reader', 'camera', 'speakers', 'microphone']",ddr4,2.3,intel core i5,new,1512.0,producer warranty,"15"" - 15.9""",4099.0
7704,dedicated graphics,"['bluetooth', 'lan 10/100 mbps', 'intel wireless display (widi)', 'nfc (near field communication)']",1920 x 1080,4,16 gb,['windows 10 home'],ssd,"['keyboard', 'touchpad', 'illuminated keyboard']","['SD card reader', 'camera', 'speakers']",ddr4,2.8,intel core i7,new,240.0,producer warranty,"15"" - 15.9""",6299.0
